"siteid","spid","x","y","occ","group","alt","asp2","ontprec","ontprec4","ontprecsd","ontslp","onttemp","onttempsd","onttmin4","ontveg","watdist"
10211,"pseudo1",-80.6418266357,46.0341521823,0,NA,206,-0.5339931,986,63,14,0.08927103,37,10892,-12,2,531842.8
10212,"pseudo1",-83.9918268104,53.2008192227,0,NA,92,0.8944272,597,30,49,0.09397267,-41,13944,-96,2,115435.7
10213,"pseudo1",-89.500160431,55.4924860089,0,NA,124,-0.9805807,529,27,47,0,-61,14494,-113,3,131697.5
10214,"pseudo1",-80.3501599538,47.1008189046,0,NA,289,-0.999635,874,54,19,0.2159419,16,11956,-32,2,411362.6
10215,"pseudo1",-81.5418266826,50.8424857664,0,NA,52,6.123032e-17,790,41,31,0.2136859,-13,13198,-68,2,43478.84
10216,"pseudo1",-84.7584935171,49.275819018,0,NA,366,-0.9701425,787,46,20,0.08366646,-16,12507,-65,2,332289.4
10217,"pseudo1",-90.6001604884,55.2674859972,0,NA,114,0.9922779,538,27,48,0.2929682,-57,14562,-107,2,197216.4
10218,"pseudo1",-85.9501602459,52.50915252,0,NA,174,0.5547001,698,42,40,0.1441693,-34,14028,-85,3,251935.6
10219,"pseudo1",-81.2668266683,48.6841523205,0,NA,290,0.3939191,894,47,22,0.1146237,-6,12594,-58,2,261642.4
10220,"pseudo1",-88.8584937309,55.8591526947,0,NA,105,0.1961161,506,26,49,0.2507833,-65,14483,-119,2,79020.05
10221,"pseudo1",-80.775159976,47.084152237,0,NA,389,0.8160244,872,55,19,0.1392292,10,11864,-38,2,419973.5
10222,"pseudo1",-81.0668266579,49.384152357,0,NA,268,0.6050832,916,47,23,0.2834398,-12,12834,-66,2,182117.5
10223,"pseudo1",-81.2251599994,51.3924857951,0,NA,46,-0.8574929,720,36,37,0.04151021,-23,13212,-78,2,37618.38
10224,"pseudo1",-84.400160165,52.9591525435,0,NA,96,-1,632,34,45,0.2937024,-37,13989,-91,2,141574.1
10225,"pseudo1",-84.0334934792,53.1008192175,0,NA,97,0.9486833,606,30,47,0.07338035,-40,13945,-95,3,117411.9
10226,"pseudo1",-91.4334938652,51.9091524887,0,NA,421,0.4280861,737,40,42,0.3114965,-29,13977,-75,2,521949.4
10227,"pseudo1",-86.7168269525,52.4508191836,0,NA,200,0.7071068,693,42,41,0.07483357,-32,14027,-83,2,296476.9
10228,"pseudo1",-90.9668271742,54.4758192892,0,NA,194,-0.6839411,585,29,47,0.1117695,-50,14518,-99,2,274038.2
10229,"pseudo1",-85.9668269134,50.6841524248,0,NA,197,-0.05872206,844,51,30,0.1856387,-19,13507,-70,2,330560.9
10230,"pseudo1",-89.3251604219,53.2508192253,0,NA,263,0.5144956,649,36,45,0.3633578,-41,14284,-92,2,321792.2
10231,"pseudo1",-81.1668266631,43.600818722,0,NA,352,-1.83691e-16,1054,73,9,0.0880564,54,9644,1,4,804906.2
10232,"pseudo1",-82.6334934062,52.5008191862,0,NA,24,0.7071068,602,26,49,0.1103148,-32,13680,-88,2,51885.37
10233,"pseudo1",-83.5334934532,49.2341523492,0,NA,276,0.7612432,827,47,18,0.2046765,-10,12784,-60,2,269764.4
10234,"pseudo1",-79.9751599343,46.7091522175,0,NA,292,-0.9847835,944,59,17,0.07903305,23,11650,-25,3,450823.4
10235,"pseudo1",-84.400160165,48.1758189606,0,NA,398,0.5526741,918,48,20,0.9096037,-2,11642,-52,2,401775.8
10236,"pseudo1",-92.0334938965,53.2924858942,0,NA,281,-0.8574929,640,32,46,0.4358489,-36,14359,-81,1,408937
10237,"pseudo1",-80.5001599616,47.3174855825,0,NA,392,0.8602915,857,52,19,3.087794,6,12062,-41,2,389667.2
10238,"pseudo1",-90.0001604571,55.3341526673,0,NA,116,-0.9284767,540,28,46,0.09567624,-59,14546,-110,3,168362.5
10239,"pseudo1",-91.7168272133,48.6591523192,0,NA,438,-0.923077,688,45,40,0.8544953,3,12864,-40,2,802954.5
10240,"pseudo1",-86.3251602654,51.9674858251,0,NA,185,0.09053572,738,45,38,0.08105124,-28,13945,-79,3,295385.7
10241,"pseudo1",-85.7501602354,54.5591526269,0,NA,100,-0.3162278,539,28,52,0.0328167,-52,14202,-107,3,53591.71
10242,"pseudo1",-82.2001600503,47.2508189124,0,NA,440,0.9246781,869,54,19,0.8044587,6,11638,-47,2,429616.6
10243,"pseudo1",-82.2084933841,51.0258191093,0,NA,104,0.1961161,771,40,31,0.05188776,-16,13370,-70,2,84978.45
10244,"pseudo1",-84.1084934832,47.4008189202,0,NA,502,0.9308107,1063,55,18,1.025642,1,11097,-48,2,462274.2
10245,"pseudo1",-76.2751597413,45.2508188081,0,NA,144,-0.4740999,851,63,12,0.5947673,43,11252,0,4,652382.7
10246,"pseudo1",-84.8418268547,50.1174857286,0,NA,145,0.7071068,852,54,20,0.1614364,-12,13099,-64,2,290578.9
10247,"pseudo1",-81.2918266696,48.1091522905,0,NA,346,-0.6060432,854,48,22,0.951597,-3,12328,-54,3,324404.1
10248,"pseudo1",-89.7584937778,54.5008192905,0,NA,134,-0.9486833,577,30,46,0.07264284,-49,14423,-100,2,216919.8
10249,"pseudo1",-88.5918270503,53.5091525721,0,NA,184,0.8804711,623,35,46,0.3011252,-40,14253,-91,2,265362.3
10250,"pseudo1",-83.0168267596,51.5258191354,0,NA,72,0.9486834,729,39,34,0.05291534,-21,13622,-75,2,107746
10251,"pseudo1",-89.5501604336,51.6758191432,0,NA,349,0.9191451,746,42,42,0.4982181,-29,13955,-82,2,461934.3
10252,"pseudo1",-87.3918269877,53.7341525839,0,NA,141,-0.7071068,603,35,46,0.07483357,-41,14268,-93,3,191248.4
10253,"pseudo1",-85.2834935444,50.8508191002,0,NA,154,0.3162278,848,54,27,0.05588482,-19,13544,-70,2,280097.2
10254,"pseudo1",-82.0084933736,45.8674855069,0,NA,246,-0.8944272,885,64,15,2.507835,35,10201,-14,4,576421.9
10255,"pseudo1",-80.3001599512,50.1591523974,0,NA,277,0.6000001,862,44,29,0.03113266,-23,12957,-78,2,93596.04
10256,"pseudo1",-88.783493727,53.8674859242,0,NA,182,0.8944272,603,33,46,0.1353065,-45,14308,-96,2,249563.4
10257,"pseudo1",-74.7251596604,45.0258187964,0,NA,56,0.3162276,975,72,16,0.08557545,53,10930,5,5,723377.9
10258,"pseudo1",-85.9001602433,53.4091525669,0,NA,129,0.9899495,621,35,46,0.05588482,-40,14144,-93,3,180355.2
10259,"pseudo1",-86.5334936096,52.4424858498,0,NA,182,-0.2169305,697,42,40,0.2014948,-31,14057,-82,3,292274
10260,"pseudo1",-81.2918266696,51.8841524874,0,NA,23,0.919145,645,29,45,0.05588482,-28,13307,-83,3,20474.9
10261,"pseudo1",-81.0334933228,47.192485576,0,NA,500,0.8882176,873,55,21,1.150304,1,11880,-48,2,412876.3
10262,"pseudo1",-90.0334937922,50.9924857742,0,NA,390,0.7592566,783,45,40,0.07903305,-24,13799,-77,2,543838.6
10263,"pseudo1",-91.116827182,51.6174858068,0,NA,393,-0.5812382,755,42,42,0.3315912,-25,13942,-73,2,536094
10264,"pseudo1",-86.2418269278,52.4674858511,0,NA,183,-0.7071068,698,42,40,0.1037754,-33,14034,-84,2,272136.8
10265,"pseudo1",-81.383493341,48.2091522957,0,NA,349,-0.4314555,859,48,22,0.6834696,-4,12371,-55,2,314645.8
10266,"pseudo1",-92.0084938952,50.5591524183,0,NA,396,-0.8962305,743,43,40,0.2552524,-10,13511,-51,2,666508.4
10267,"pseudo1",-87.7251603385,49.5841523674,0,NA,410,0.4558759,836,39,31,0.5101781,-18,12606,-68,1,503943.2
10268,"pseudo1",-85.0168268639,53.3091525617,0,NA,112,-0.5547003,619,34,46,0.04278775,-41,14073,-95,2,184686.1
10269,"pseudo1",-82.1418267139,51.3841524613,0,NA,91,0.3162278,720,36,37,0.05291534,-21,13461,-76,2,88392.91
10270,"pseudo1",-94.1751606748,52.5924858577,0,NA,340,0.9899495,607,29,47,0.09567624,-25,14318,-64,2,492498
10271,"pseudo1",-78.5084931911,45.8508188394,0,NA,376,0.9486834,958,63,17,1.267385,22,11283,-28,3,547254.6
10272,"pseudo1",-79.2334932289,44.9841521275,0,NA,299,-0.9486833,1067,68,13,0.3649842,40,10470,-10,2,639821.5
10273,"pseudo1",-79.6001599147,51.2674857886,0,NA,3,0.9486834,750,37,36,0.02075511,-23,12920,-79,3,7034.848
10274,"pseudo1",-92.7584939343,48.5674856477,0,NA,333,-0.7071068,711,46,48,0.3943408,12,12843,-27,3,874099.7
10275,"pseudo1",-85.0918268678,48.6341523179,0,NA,500,0.7905496,862,53,20,1.235261,-14,11827,-64,2,396981.8
10276,"pseudo1",-88.1251603593,49.4591523609,0,NA,287,0.3162276,822,39,30,2.667605,-9,12551,-60,2,535437.8
10277,"pseudo1",-84.1918268208,48.4841523101,0,NA,408,0.1933609,827,44,22,1.162219,-7,12067,-58,2,364507.5
10278,"pseudo1",-84.7584935171,50.892485769,0,NA,111,-0.7498379,834,53,25,0.2429309,-17,13518,-69,2,247124.4
10279,"pseudo1",-82.8501600842,50.7091524261,0,NA,178,-0.7071068,825,46,25,0.1968995,-17,13395,-69,2,135019
10280,"pseudo1",-81.0084933215,43.9424854065,0,NA,369,-0.1643988,1078,72,11,0.2803839,50,9615,-1,4,765437
10281,"pseudo1",-82.0501600425,49.0341523387,0,NA,256,0.7442423,859,47,24,0.7102767,-5,12681,-54,1,234923.6
10282,"pseudo1",-91.8084938847,54.4924859568,0,NA,197,0.9825702,580,29,48,0.1773312,-48,14568,-96,1,276954.8
10283,"pseudo1",-83.4251601142,53.1508192201,0,NA,71,6.123032e-17,579,27,51,0.06563339,-40,13847,-96,3,77154.88
10284,"pseudo1",-92.1751605705,50.4424857455,0,NA,381,-0.807791,736,43,40,0.4052497,-7,13441,-47,2,684272.4
10285,"pseudo1",-81.0834933254,50.5591524183,0,NA,61,-0.1414214,826,44,29,0.2668042,-12,13076,-67,2,52762.98
10286,"pseudo1",-83.2251601038,48.5008189776,0,NA,333,0.9934801,783,41,23,0.1037754,-4,12394,-54,2,324092
10287,"pseudo1",-88.4168270412,49.4258190258,0,NA,267,-0.01492367,808,40,29,0.1485836,-7,12591,-59,3,554607.3
10288,"pseudo1",-84.9668268613,49.3258190206,0,NA,333,0.8157329,799,47,20,0.5906798,-14,12519,-64,1,340613.8
10289,"pseudo1",-90.6834938261,49.5174856973,0,NA,458,-0.9927338,808,47,37,0.5900415,-13,13134,-61,2,688660
10290,"pseudo1",-80.7334933071,47.7924856073,0,NA,359,0.6038577,845,49,21,0.2922321,0,12280,-49,2,343204.2
10291,"pseudo1",-85.5001602224,52.6091525252,0,NA,171,-0.6401844,688,40,40,0.0374168,-35,14021,-88,2,219909.1
10292,"pseudo1",-85.9001602433,55.0841526543,0,NA,62,0.5547002,509,26,53,0.104293,-55,14243,-112,3,32121.53
10293,"pseudo1",-83.6001601233,54.9174859789,0,NA,29,0.8944272,473,19,58,0.0374168,-56,13880,-116,3,25843.75
10294,"pseudo1",-89.4418270946,51.6924858107,0,NA,350,0.944986,741,42,43,0.1328973,-30,13966,-83,2,456171.9
10295,"pseudo1",-88.8334937296,49.3758190232,0,NA,275,0.9837002,786,43,29,0.2706115,-7,12738,-58,2,582271.6
10296,"pseudo1",-87.3168269838,51.7091524783,0,NA,275,6.123032e-17,733,43,39,0.01037755,-28,13859,-78,2,369143.4
10297,"pseudo1",-91.7501605484,52.6258191927,0,NA,346,0.4856428,685,36,44,0.1445423,-32,14189,-78,1,464023.6
10298,"pseudo1",-90.9168271716,48.6508189854,0,NA,488,-0.9656158,732,42,42,0.3140787,1,12505,-48,1,753980.5
10299,"pseudo1",-78.5668265275,45.8591521732,0,NA,476,-0.1287886,971,63,17,1.313463,16,11249,-33,2,545786.5
10300,"pseudo1",-87.2334936461,49.5924857012,0,NA,396,0.8682432,846,42,29,0.3449617,-18,12528,-67,2,472270.9
10301,"pseudo1",-86.125160255,53.225819224,0,NA,146,0.9977852,637,37,44,0.1791438,-39,14135,-91,3,203396
10302,"pseudo1",-81.6084933528,48.0508189541,0,NA,365,-0.9543083,839,48,23,0.643465,-2,12234,-53,2,334042.2
10303,"pseudo1",-89.1834937478,50.4674857468,0,NA,377,-0.9999608,756,45,38,0.6216769,-24,13485,-78,1,544486
10304,"pseudo1",-81.6334933541,46.4008188681,0,NA,288,-0.9857364,891,62,17,0.2014948,24,10912,-25,2,511014.7
10305,"pseudo1",-89.0001604049,53.7008192488,0,NA,206,-0.09053572,618,34,46,0.02320492,-44,14320,-94,3,272002.2
10306,"pseudo1",-88.675160388,56.4924860611,0,NA,35,0.9103665,475,24,50,0.1262482,-69,14512,-125,2,19634.37
10307,"pseudo1",-92.8501606057,50.6841524248,0,NA,403,-0.9333456,702,38,43,0,-8,13405,-46,2,690548
10308,"pseudo1",-92.2168272394,50.3591524079,0,NA,354,0.8137333,730,42,41,0.2544072,-4,13432,-44,3,693427.7
10309,"pseudo1",-83.4251601142,49.3674856895,0,NA,259,0.1961162,843,48,18,0.134908,-10,12864,-61,2,253083.6
10310,"pseudo1",-84.866826856,51.3008191236,0,NA,142,-0.7808688,806,51,29,0.1485836,-23,13689,-74,2,229165.9
10311,"pseudo1",-86.1084935875,51.9258191562,0,NA,180,6.123032e-17,749,45,37,0.05870429,-28,13937,-79,3,283715.2
10312,"pseudo1",-93.3834939669,48.9591523348,0,NA,372,-0.8099421,690,42,48,0.2278328,10,13018,-25,2,869616.9
10313,"pseudo1",-85.875160242,54.3174859476,0,NA,113,1,555,29,50,0.05588482,-50,14219,-104,3,81835.92
10314,"pseudo1",-92.0918272329,52.2508191732,0,NA,379,0.5547002,691,36,45,0.1815325,-28,14053,-72,2,511959.9
10315,"pseudo1",-76.2334930724,44.6924854456,0,NA,136,0.8574929,902,68,11,0.0328167,50,10773,2,4,711468.3
10316,"pseudo1",-88.2751603671,53.3674858981,0,NA,209,-0.6709132,628,36,46,0.1300302,-40,14239,-91,2,261197.6
10317,"pseudo1",-92.7001605979,50.4174857442,0,NA,376,0.5547001,710,39,43,0.293519,-4,13364,-41,2,710871.1
10318,"pseudo1",-80.9584933189,47.4758189241,0,NA,393,-0.9486833,857,52,21,0.352985,3,12053,-47,2,381622.3
10319,"pseudo1",-89.716827109,54.6758192996,0,NA,136,-1.83691e-16,569,30,46,0.0374168,-52,14470,-102,2,200092.6
10320,"pseudo1",-88.1251603593,52.2758191745,0,NA,256,-0.9701425,688,41,43,0.06312417,-30,14009,-81,2,353215.7
10321,"pseudo1",-81.8918267009,49.9841523883,0,NA,200,0.9284767,877,47,24,0.4898262,-9,13045,-61,2,132805.8
10322,"pseudo1",-86.9751602993,51.8674858198,0,NA,240,0.2425357,730,44,39,0.08105124,-28,13921,-79,2,340572.1
10323,"pseudo1",-79.5668265796,47.3924855865,0,NA,175,0.3162278,894,52,21,0.6033056,19,12104,-29,3,372095.6
10324,"pseudo1",-87.9084936813,54.7174859685,0,NA,112,6.123032e-17,553,30,48,0.3455855,-52,14375,-105,3,141802.6
10325,"pseudo1",-82.7334934114,52.4424858498,0,NA,32,-0.1961161,612,28,48,0.1689339,-31,13707,-87,2,60925.91
10326,"pseudo1",-89.2418270842,53.7674859189,0,NA,213,-0.7071068,614,33,46,0.1452855,-45,14327,-96,2,271259
10327,"pseudo1",-87.7168270047,50.425819078,0,NA,329,0.5087293,792,41,34,0.6911459,-22,13361,-73,2,452224.7
10328,"pseudo1",-85.2584935431,51.7758191484,0,NA,160,-0.9805807,766,47,34,0.02075511,-28,13854,-79,2,237215.1
10329,"pseudo1",-89.0918270764,54.4424859541,0,NA,134,0.9284766,576,31,46,0.09281959,-49,14407,-100,3,198983.9
10330,"pseudo1",-86.5251602759,52.5258191875,0,NA,185,0.09053572,690,41,41,0.200423,-32,14055,-84,2,285484.5
10331,"pseudo1",-89.6001604362,49.8424857142,0,NA,437,0.7645222,788,47,33,0.1776346,-20,13304,-73,2,602390.1
10332,"pseudo1",-92.625160594,52.2841525082,0,NA,382,-0.5346417,672,35,44,0.650124,-27,14057,-70,2,519655.8
10333,"pseudo1",-94.2918273476,51.9591524913,0,NA,335,0.5646839,606,30,46,0.05588482,-18,14164,-56,3,564543.8
10334,"pseudo1",-80.3918266227,44.5174854365,0,NA,350,0.6691591,1003,64,13,5.590004,45,9811,-5,2,695578.8
10335,"pseudo1",-82.8251600829,46.9758188981,0,NA,421,0.9028605,941,61,17,0.02075511,11,11296,-40,2,469974.3
10336,"pseudo1",-90.3584938091,55.1758193257,0,NA,132,0.8741573,549,28,47,0.07338035,-57,14541,-107,3,197291.6
10337,"pseudo1",-82.6251600725,49.5091523635,0,NA,218,0.2873479,875,49,22,0.3066182,-7,12947,-57,2,204789.1
10338,"pseudo1",-82.4918267322,50.7174857599,0,NA,114,-0.7071068,814,44,27,0.06961472,-12,13341,-65,2,110601.1
10339,"pseudo1",-84.1668268195,54.3508192827,0,NA,134,0.4856428,521,23,55,0.1510991,-55,13998,-113,2,97040.13
10340,"pseudo1",-93.2084939578,49.1424856777,0,NA,410,-0.9975295,708,42,46,0.572348,6,13034,-28,2,845387.6
10341,"pseudo1",-92.2834939095,51.3924857951,0,NA,398,-0.919145,711,39,43,0.173959,-18,13731,-60,3,601698.4
10342,"pseudo1",-83.4584934493,49.2924856856,0,NA,251,-0.9938837,836,47,18,0.4405182,-9,12810,-60,1,261296
10343,"pseudo1",-93.7918273215,51.0924857794,0,NA,366,-0.1104313,638,34,45,0.5617136,-12,13790,-49,3,656349.4
10344,"pseudo1",-90.9834938417,50.7258190936,0,NA,433,-0.7665204,796,47,38,0.6164588,-20,13671,-66,2,607114
10345,"pseudo1",-80.6418266357,47.7341522709,0,NA,361,0.4500689,844,49,20,0.970583,1,12263,-48,2,346834
10346,"pseudo1",-90.975160508,54.017485932,0,NA,243,0.3162276,613,31,46,0.03113266,-47,14448,-95,2,309530.1
10347,"pseudo1",-83.2251601038,54.9424859802,0,NA,21,0.7071068,465,18,59,0.04640983,-56,13775,-117,2,26410.8
10348,"pseudo1",-80.9418266513,48.809152327,0,NA,301,0.5368755,887,46,23,0.3341793,-10,12684,-62,2,243295.7
10349,"pseudo1",-94.3168273489,49.0841523414,0,NA,321,0.3162276,648,39,51,0.05291534,11,13336,-23,2,884919.4
10350,"pseudo1",-80.200159946,50.642485756,0,NA,189,-0.2425357,821,43,31,0.5192785,-25,12962,-80,2,57140.01
10351,"pseudo1",-82.2501600529,51.4924858003,0,NA,82,0.9982744,708,35,38,0.06961472,-22,13498,-77,2,81955.91
10352,"pseudo1",-88.4751603776,51.0674857781,0,NA,349,0.9916004,742,42,40,0.6705875,-27,13663,-79,2,473884.6
10353,"pseudo1",-90.7918271651,52.3508191784,0,NA,374,-0.9267393,725,39,44,0.2834398,-33,14133,-82,1,458273.2
10354,"pseudo1",-81.4668266787,46.0258188485,0,NA,320,0.9112195,902,61,15,3.672776,28,10502,-19,5,547131.2
10355,"pseudo1",-78.0668265014,46.1091521862,0,NA,309,0.5784288,915,60,20,0.8301463,21,11599,-27,2,523192.6
10356,"pseudo1",-91.8418272198,48.3508189698,0,NA,383,0.9670745,693,46,45,0.3156178,12,12706,-32,2,830119.9
10357,"pseudo1",-83.2084934362,49.3591523557,0,NA,275,-0.2248597,856,49,18,0.1542731,-11,12873,-62,2,243431.1
10358,"pseudo1",-86.1084935875,51.5258191354,0,NA,170,-0.1104316,781,47,34,0.09790156,-24,13831,-75,2,300840.5
10359,"pseudo1",-88.2001603632,55.8341526934,0,NA,42,0.919145,498,26,50,0.02320492,-61,14466,-117,2,41717.68
10360,"pseudo1",-89.4334937609,49.2591523505,0,NA,502,0.1454939,785,47,29,0.7529553,-17,12869,-67,2,626232
10361,"pseudo1",-79.7584932563,50.2091524,0,NA,272,0.4472136,852,44,31,0.09567624,-24,12951,-79,2,65743.15
10362,"pseudo1",-75.891826388,44.9091521236,0,NA,114,-0.7071068,903,67,12,0.2240195,49,11010,3,4,698409.3
10363,"pseudo1",-88.4084937074,54.6674859659,0,NA,142,0.9486833,558,30,48,0.04640983,-53,14393,-104,2,157935.3
10364,"pseudo1",-88.2334936983,49.1758190128,0,NA,216,-0.462566,819,39,29,0.6143593,0,12215,-50,2,556983.6
10365,"pseudo1",-88.1251603593,49.8258190467,0,NA,256,0.7071068,807,39,32,0.1467605,-12,12961,-65,3,511872.8
10366,"pseudo1",-83.0501600946,50.9091524365,0,NA,142,1,803,45,27,0.1392292,-18,13467,-71,2,144619.8
10367,"pseudo1",-94.6501606996,51.1924857846,0,NA,354,-0.7071068,606,32,45,0.3140787,-10,13955,-45,2,653994.3
10368,"pseudo1",-84.2001601546,50.3841524092,0,NA,102,0.8944271,842,52,20,0.08366646,-12,13281,-64,2,237394
10369,"pseudo1",-78.3584931833,44.034152078,0,NA,196,-0.5739758,832,63,10,1.331367,57,9931,8,4,749378.9
10370,"pseudo1",-83.21682677,50.0424857247,0,NA,184,0.9374253,873,51,19,0.2832498,-12,13204,-64,2,191636.5
10371,"pseudo1",-89.0918270764,55.0341526517,0,NA,87,0.996729,546,29,48,0.2189137,-54,14443,-105,2,143695.4
10372,"pseudo1",-89.9168271194,48.4841523101,0,NA,437,-0.03996819,748,45,34,1.398884,2,11906,-48,2,702410.9
10373,"pseudo1",-84.6418268443,50.3841524092,0,NA,136,0.1961161,848,54,21,0.07338035,-14,13249,-64,2,266970
10374,"pseudo1",-88.3751603724,52.6924858629,0,NA,264,0.8073912,667,39,44,0.2201401,-35,14132,-85,2,323175.8
10375,"pseudo1",-86.9834936331,50.1508190637,0,NA,333,0.09053572,831,43,32,0.05188776,-21,13185,-71,1,423458.1
10376,"pseudo1",-83.9584934753,55.2174859946,0,NA,8,1,466,19,59,0.06644874,-57,13942,-117,3,9282.843
10377,"pseudo1",-82.4418267296,47.4674855904,0,NA,433,0.2631174,844,50,21,0.102207,4,11784,-48,2,409888.3
10378,"pseudo1",-83.2251601038,52.400819181,0,NA,58,-1.83691e-16,639,31,44,0.05188776,-31,13761,-86,3,88075.02
10379,"pseudo1",-89.716827109,53.2674858929,0,NA,259,0.9805807,653,35,45,0.3121871,-41,14286,-91,2,334698.9
10380,"pseudo1",-90.5918271546,54.2508192775,0,NA,198,0.1961162,595,30,46,0.385084,-49,14463,-98,2,273022.1
10381,"pseudo1",-83.3334934427,51.3508191262,0,NA,84,0.9805807,761,42,31,0.05870429,-20,13609,-73,3,137430.6
10382,"pseudo1",-92.0668272316,48.8174856608,0,NA,393,-0.4472136,718,47,39,0.2292465,4,12983,-36,2,815562.6
10383,"pseudo1",-82.6168267387,54.4258192866,0,NA,14,-0.1961161,476,17,59,0.06961472,-52,13647,-112,2,13824.54
10384,"pseudo1",-82.8168267491,53.5341525734,0,NA,40,-0.4472136,531,21,55,0.04278775,-44,13727,-102,3,40201.19
10385,"pseudo1",-80.091826607,45.7008188316,0,NA,244,-0.5240974,1111,68,17,0.242265,38,10737,-10,2,562861.7
10386,"pseudo1",-80.2751599499,46.1091521862,0,NA,202,-0.8944272,1017,64,14,0.0880564,36,11083,-12,2,519072.9
10387,"pseudo1",-82.425160062,48.6924856543,0,NA,332,0.1104316,793,43,24,0.6776156,-6,12495,-55,2,279889.9
10388,"pseudo1",-81.3168266709,43.3008187064,0,NA,307,0.1414214,1020,76,9,0.05188776,59,9645,5,4,840372.3
10389,"pseudo1",-83.825160135,48.3508189698,0,NA,369,-0.7216817,822,42,22,1.656863,-3,12131,-54,3,361303.9
10390,"pseudo1",-89.466827096,52.4674858511,0,NA,310,0.7498379,700,39,44,0.1312666,-35,14137,-85,2,389723
10391,"pseudo1",-89.8668271168,49.8174857129,0,NA,453,-0.2169305,797,47,34,0.060511,-20,13315,-71,3,620442.9
10392,"pseudo1",-91.2918271911,51.8508191523,0,NA,401,0.3162278,738,40,42,0.2304179,-27,13990,-74,2,523399.9
10393,"pseudo1",-85.1584935379,50.6508190897,0,NA,162,0.9899495,858,55,25,0.1037754,-18,13432,-69,3,285728.7
10394,"pseudo1",-82.0584933762,48.200818962,0,NA,333,0.8768123,792,44,24,0.1556629,-1,12248,-51,2,323953
10395,"pseudo1",-78.800159873,46.2508188603,0,NA,242,0.8320503,971,63,20,0.7056381,26,11387,-23,2,500619.1
10396,"pseudo1",-89.2834937531,55.7258193544,0,NA,131,0.3713909,518,27,48,0.2059877,-64,14491,-117,2,109721.1
10397,"pseudo1",-86.0834935862,54.0924859359,0,NA,122,0.7071068,572,31,49,0.0374168,-47,14210,-101,3,110423
10398,"pseudo1",-94.491827358,50.8091524313,0,NA,406,-0.862698,620,34,44,0.01467608,-8,13808,-41,3,693792.9
10399,"pseudo1",-85.0084935301,55.1508193244,0,NA,17,0.9647638,490,23,56,0.09567624,-55,14118,-113,3,14083.58
10400,"pseudo1",-85.2584935431,54.3341526152,0,NA,122,0.8741574,546,28,51,0.04278775,-52,14146,-107,2,75119.24
10401,"pseudo1",-88.5001603789,52.0258191614,0,NA,281,0.8741574,703,41,42,0.1253923,-30,13961,-81,2,389756.5
10402,"pseudo1",-89.0084937387,53.3008192279,0,NA,247,0.6246952,641,36,45,0.1146237,-41,14259,-92,1,301834.6
10403,"pseudo1",-85.2168268743,54.9674859815,0,NA,53,1,503,24,55,0.07903305,-55,14144,-113,3,12856.31
10404,"pseudo1",-93.4668273046,50.4174857442,0,NA,363,0.8436615,676,37,43,0.4009755,-1,13442,-35,3,729795.9
10405,"pseudo1",-81.4668266787,47.0091522331,0,NA,407,0.5496164,881,58,19,0.9424461,9,11581,-42,1,442638.2
10406,"pseudo1",-81.3251600047,44.2258187546,0,NA,265,0.987763,1065,67,14,0.2832498,55,9448,2,4,739267.6
10407,"pseudo1",-91.2084938535,54.6174859633,0,NA,186,-0.4678878,577,29,47,0.08366646,-51,14540,-100,1,270731.6
10408,"pseudo1",-94.6418273658,51.3424857925,0,NA,337,0.9883717,599,31,46,0.4570742,-11,13983,-46,3,636488.1
10409,"pseudo1",-84.1668268195,53.692485915,0,NA,92,-0.9486833,566,27,51,0.05188776,-45,14003,-101,3,127044.8
10410,"pseudo1",-80.0084932693,43.2674853713,0,NA,254,-0.7418736,923,75,12,0.3298002,64,9694,12,4,832426
10411,"pseudo1",-78.9918265496,45.5258188224,0,NA,450,-0.9734172,1046,68,13,0.2987916,24,10905,-26,2,580175.8
10412,"pseudo1",-85.7001602328,51.3174857912,0,NA,172,0.4472136,805,50,32,0.03113266,-23,13739,-74,3,281251.3
10413,"pseudo1",-80.6418266357,47.3758189189,0,NA,456,-0.7415358,857,52,20,0.269415,2,12080,-47,2,385389.2
10414,"pseudo1",-74.4834929812,45.4091521497,0,NA,67,0.8087361,1029,73,12,0.1249621,48,11105,2,4,694534
